polygon
1
	111.8967475	28.0258579
	111.8932268	28.0228868
	111.8918378	28.0187873
	111.8915023	28.0160408
	111.8922692	28.0116254
	111.8965073	28.0092923
	111.8990783	28.0085543
	111.9010698	28.0055333
	111.9030646	28.0034899
	111.9009092	27.9978857
	111.8937758	27.9925516
	111.8942265	27.9884105
	111.8932153	27.9861632
	111.898567	27.9828757
	111.9078598	27.9795034
	111.9101868	27.9794999
	111.9130403	27.9808729
	111.919178	27.9831858
	111.9242476	27.9874288
	111.9279899	27.992168
	111.9343073	27.99582
	111.9387208	27.9934613
	111.9449233	27.9909283
	111.9489095	27.9874517
	111.9548033	27.9774237
	111.9560785	27.9756479
	111.9562063	27.9755809
	111.9562865	27.9754872
	111.9566196	27.9749884
	111.9568142	27.9744161
	111.9568441	27.974089
	111.9567917	27.9735502
	111.9568408	27.9733728
	111.9567434	27.9728089
	111.9567336	27.9727112
	111.956745	27.9726504
	111.9567712	27.9725762
	111.9569155	27.9723849
	111.9569704	27.9721735
	111.9569991	27.9713698
	111.9570455	27.9712064
	111.9573835	27.970309
	111.9576898	27.9699078
	111.9579026	27.9697107
	111.9581137	27.9696538
	111.9583414	27.9696623
	111.9588516	27.9697406
	111.9592914	27.9696081
	111.9598864	27.9695984
	111.9602884	27.9695692
	111.9603953	27.9695314
	111.9605466	27.9694537
	111.9610148	27.9691343
	111.9611414	27.9689696
	111.9611912	27.9688714
	111.9611875	27.9687843
	111.9611631	27.9687263
	111.9610067	27.9685556
	111.9609854	27.9685134
	111.9609878	27.9684421
	111.96102	27.9683758
	111.9611055	27.96829
	111.9620788	27.9680262
	111.963222	27.9677769
	111.9641062	27.9675188
	111.9646367	27.9672006
	111.965008	27.9670658
	111.9651328	27.9670332
	111.9653144	27.9670161
	111.965625	27.9669659
	111.965827	27.9668984
	111.9661174	27.9667113
	111.9666984	27.9659579
	111.9670041	27.9654016
	111.9673113	27.9647453
	111.9674422	27.9643876
	111.9675016	27.9643687
	111.9676141	27.9642834
	111.9677796	27.9639372
	111.9679161	27.9635424
	111.9679337	27.9635132
	111.9680375	27.9634544
	111.968061	27.9634119
	111.9680718	27.9631211
	111.9680948	27.9630258
	111.9682983	27.9627105
	111.9685113	27.9622095
	111.9685433	27.9621194
	111.9685582	27.9617819
	111.9686251	27.9615964
	111.9686695	27.9615617
	111.9688951	27.9614676
	111.968999	27.9613893
	111.96917	27.9611846
	111.9700371	27.960752
	111.9707238	27.960127
	111.9711841	27.9596216
	111.9712701	27.9595682
	111.9715908	27.9594523
	111.9717398	27.9593449
	111.9718616	27.9592991
	111.9721298	27.9593131
	111.9730538	27.9594653
	111.9739803	27.9594534
	111.9740516	27.9594318
	111.9742768	27.9592875
	111.9743482	27.9592711
	111.9746703	27.9592501
	111.9748165	27.9592702
	111.9749271	27.9593091
	111.9750463	27.9593109
	111.9751266	27.9592918
	111.9753856	27.9591676
	111.9759073	27.9588652
	111.9759751	27.9587908
	111.9760421	27.9586211
	111.9760341	27.9583447
	111.9760975	27.9580973
	111.9761237	27.9580578
	111.9762738	27.957982
	111.9767043	27.9578997
	111.9768632	27.9578238
	111.9769425	27.9577603
	111.9770575	27.9574839
	111.9771176	27.9572672
	111.9771917	27.957129
	111.9772796	27.9570419
	111.9776456	27.9568269
	111.9777644	27.9567238
	111.9782259	27.9561844
	111.9785111	27.9557522
	111.9785673	27.9555945
	111.9785752	27.9554844
	111.9785551	27.955225
	111.9785764	27.9551304
	111.9786375	27.9550199
	111.9787167	27.9549604
	111.978898	27.954908
	111.9792086	27.9549372
	111.9798483	27.9550821
	111.9799546	27.9550813
	111.9800844	27.9550322
	111.9805909	27.9546668
	111.9811504	27.9541257
	111.9814307	27.9537462
	111.9814924	27.9537103
	111.981603	27.953682
	111.9818999	27.953676
	111.9820726	27.9536551
	111.9821919	27.953611
	111.9822975	27.9535198
	111.9824197	27.9533066
	111.9824099	27.9532083
	111.9822464	27.9528537
	111.9817831	27.952102
	111.9816382	27.9517974
	111.9814809	27.9510749
	111.9814483	27.9508904
	111.9814835	27.9503761
	111.981581	27.94988
	111.9816854	27.9496629
	111.9821739	27.9491544
	111.983339	27.9479928
	111.9836659	27.9473309
	111.9836863	27.9471303
	111.9837638	27.9468741
	111.984022	27.946454
	111.984381	27.945956
	111.9845288	27.9456364
	111.9847621	27.9453531
	111.9852509	27.9450035
	111.9853476	27.9449084
	111.9854125	27.9447349
	111.985415	27.9445226
	111.9854582	27.9443553
	111.9856679	27.9440116
	111.9857237	27.9438146
	111.9857141	27.9437321
	111.9856824	27.9436576
	111.9854792	27.9434325
	111.9853499	27.943343
	111.9852432	27.9433083
	111.9847548	27.9432174
	111.9843013	27.9430673
	111.9840925	27.9430138
	111.9837374	27.9429652
	111.9835773	27.9429034
	111.9835054	27.9427977
	111.98346	27.9426762
	111.9834404	27.9424679
	111.9836843	27.94146
	111.9839468	27.9410846
	111.9840642	27.9408321
	111.9840664	27.9405882
	111.9840155	27.9403468
	111.9839975	27.9398279
	111.9840396	27.9395814
	111.9840255	27.939495
	111.9839849	27.9394127
	111.9839168	27.9392401
	111.9840036	27.939035
	111.9840138	27.9389406
	111.9839504	27.9387916
	111.9838878	27.9387213
	111.9838784	27.9386702
	111.9839134	27.938611
	111.9839126	27.9385323
	111.9838503	27.9384974
	111.9837391	27.9384628
	111.9833398	27.9384184
	111.9832373	27.9383523
	111.9831921	27.9382583
	111.9831868	27.9381639
	111.9832217	27.9381008
	111.9835522	27.93789
	111.9836598	27.9375564
	111.9836851	27.9374147
	111.9836705	27.9372654
	111.983625	27.937132
	111.9835214	27.9369558
	111.983226	27.9366394
	111.983212	27.9365529
	111.9832228	27.9362791
	111.9833301	27.9358929
	111.9835841	27.9354453
	111.983923	27.9351833
	111.9842241	27.9349138
	111.9842766	27.9348347
	111.9842893	27.9347639
	111.9842906	27.9344217
	111.9843473	27.9343151
	111.9845643	27.9340501
	111.9847574	27.9338482
	111.9848841	27.9336468
	111.9849142	27.9335443
	111.9849162	27.9332729
	111.9849716	27.9330287
	111.9850066	27.9329734
	111.9851624	27.9329233
	111.9855251	27.9328499
	111.9857059	27.9327464
	111.9858159	27.9326591
	111.9859771	27.9323512
	111.986041	27.9320676
	111.9862523	27.9317927
	111.9865509	27.9314917
	111.9866466	27.9312904
	111.9868666	27.9306109
	111.9868669	27.9301508
	111.9869097	27.9299129
	111.987137	27.9295691
	111.9876262	27.9291557
	111.9886423	27.9288063
	111.9887669	27.9287494
	111.9892778	27.9283997
	111.989565	27.9280426
	111.9898625	27.9276197
	111.9899191	27.9275014
	111.9899489	27.9273714
	111.989952	27.9272298
	111.9900073	27.9269699
	111.9900594	27.9268154
	111.990809	27.9254743
	111.9910131	27.924942
	111.9916519	27.9243588
	111.9918832	27.9240285
	111.9921599	27.923849
	111.9923164	27.9236726
	111.9924501	27.9231489
	111.992444	27.9230175
	111.9924175	27.9228232
	111.9922039	27.9221485
	111.9921433	27.9220043
	111.992142	27.9218641
	111.9923997	27.9208606
	111.9926987	27.9200697
	111.9930376	27.9184923
	111.9930127	27.9179289
	111.9929612	27.9176926
	111.9927815	27.9174836
	111.9927111	27.9173526
	111.9926703	27.9172039
	111.9926302	27.9166756
	111.9921843	27.9162893
	111.9916334	27.9156697
	111.9912826	27.9154228
	111.9912088	27.9153435
	111.991208	27.9152488
	111.9912689	27.9151486
	111.9917291	27.9149093
	111.9919846	27.9145733
	111.9923209	27.9144661
	111.9923428	27.9144011
	111.9925978	27.9140052
	111.9930165	27.9135662
	111.9936815	27.9131324
	111.9937483	27.9130671
	111.9938208	27.9129649
	111.993986	27.9125846
	111.9940864	27.912504
	111.9941929	27.9124683
	111.9943781	27.9124321
	111.9945966	27.9123607
	111.9947195	27.91227
	111.9947862	27.9121847
	111.9950771	27.9112168
	111.9951826	27.9110713
	111.995454	27.910892
	111.9991647	27.9123816
	112.0037268	27.9108509
	112.0069884	27.9117611
	112.0108122	27.9099621
	112.0136831	27.9131263
	112.0221327	27.9166833
	112.0306702	27.9173563
	112.0360259	27.9162999
	112.0430372	27.9188904
	112.0457077	27.9228343
	112.0486602	27.9228383
	112.0511053	27.9213172
	112.0555689	27.9237353
	112.0565985	27.922834
	112.0636712	27.9192908
	112.0780332	27.9112873
	112.0839462	27.9059963
	112.0880812	27.9020878
	112.0901337	27.8981798
	112.0940092	27.8956463
	112.0978927	27.8942603
	112.1007377	27.8947123
	112.1059187	27.8972223
	112.1098327	27.9015733
	112.1139832	27.9056928
	112.1171112	27.9107338
	112.1207427	27.9137078
	112.1316527	27.9201048
	112.1360397	27.9191743
	112.1401822	27.9193933
	112.1448517	27.9207573
	112.1482162	27.9223538
	112.1521307	27.9267023
	112.1542122	27.9305973
	112.1555327	27.9340368
	112.1604767	27.9402178
	112.1661832	27.9438718
	112.1713792	27.9459228
	112.1760482	27.9491218
	112.1797027	27.9527813
	112.1838607	27.9575888
	112.1844022	27.9633233
	112.1857227	27.9683663
	112.1878127	27.9718053
	112.1924817	27.9729363
	112.1953277	27.9724673
	112.1979062	27.9697073
	112.1994397	27.9658013
	112.2004472	27.9621258
	112.2004472	27.9596023
	112.2035368	27.9582158
	112.2084812	27.9609543
	112.2118682	27.9657613
	112.2149887	27.9685038
	112.2186202	27.9691828
	112.2227627	27.9693983
	112.2310487	27.9682233
	112.2393262	27.9686528
	112.2478867	27.9702298
	112.2522812	27.9679203
	112.2569427	27.9665278
	112.2626267	27.9660473
	112.2737807	27.9680748
	112.2815627	27.9698808
	112.2880477	27.9719218
	112.2950362	27.9716663
	112.3025442	27.9704913
	112.3097762	27.9679393
	112.3146972	27.9676893
	112.3229902	27.9678878
	112.3289337	27.9655683
	112.3340987	27.9641703
	112.3416137	27.9629933
	112.3465272	27.9648073
	112.3501662	27.9661693
	112.3548507	27.9693638
	112.3616022	27.9720878
	112.3714522	27.9734228
	112.3810197	27.9710868
	112.3903272	27.9685208
	112.3955227	27.9696463
	112.3983682	27.9707813
	112.4038312	27.9737393
	112.4069672	27.9785443
	112.4088212	27.9845008
	112.4062727	27.9904783
