79,109762318,38,27.4,11.4,9.5,0,3
80,109762368,92,59.2,-5.6,-14,0.25,4
80,109762368,89,43.6,2.2,16.75,-0.25,9
80,109762368,6,34.2,5.2,11.75,-0.25,7
81,109762418,92,58.4,-5.6,-14,0.25,4
81,109762418,89,44.4,2.2,16.75,-0.25,9
81,109762418,6,34.8,5.2,11.75,-0.25,7
82,109762468,92,57.8,-5.6,-14,0.25,4
82,109762468,89,45.2,2.2,16.75,0,8
82,109762468,6,35.4,5.2,11.75,-0.25,8
83,109762517,92,57,-5.6,-14,0.25,4
83,109762517,89,46,2.2,16.75,0,8
83,109762517,6,36,5.2,11.75,-0.25,8
84,109762568,92,56.4,-5.6,-14.25,0.25,4
84,109762568,89,46.8,2.4,16.5,0,8
84,109762568,6,36.6,5.2,11.75,-0.25,8
85,109762618,92,55.6,-5.4,-14.25,0.25,4
85,109762618,89,47.6,2.4,16.5,0,8
85,109762618,6,37,5.2,11.75,-0.25,8
86,109762667,92,55,-5.4,-14.25,0.25,4
86,109762667,89,48.4,2.4,16.5,0,9
86,109762667,6,37.6,5.2,11.75,-0.25,8
87,109762717,92,54.4,-5.4,-14.25,0.25,4
87,109762717,89,49.2,2.4,16.5,0,9
87,109762717,6,38.2,5.2,11.75,-0.25,8
88,109762767,92,53.6,-5.4,-14.25,0.25,4
88,109762767,89,50,2.4,16.5,0,9
88,109762767,6,38.8,5,11.75,-0.25,8
89,109762818,92,53,-5.4,-14.25,0.25,4
89,109762818,89,50.8,2.4,16.5,0,9
89,109762818,6,39.4,5,11.75,-0.25,7
89,109762818,219,26.8,7.4,12.25,0.5,4
90,109762868,92,52.2,-5.4,-14.25,0.25,4
90,109762868,89,51.6,2.4,16.5,0,9
90,109762868,6,40,5,11.75,-0.25,7
90,109762868,219,27.4,7.6,12.5,0.5,4
91,109762918,92,51.6,-5.4,-14.25,0.25,4
91,109762918,89,52.4,2.6,16.5,0,9
91,109762918,6,40.6,5,11.75,-0.25,8
91,109762918,219,28,7.6,12.5,0.5,4
92,109762968,92,50.8,-5.4,-14.25,0.25,4
92,109762968,89,53.2,2.6,16.5,0,9
92,109762968,6,41,5,11.75,-0.25,7
92,109762968,219,28.6,7.6,12.5,0.5,4
93,109763018,92,50.2,-5.4,-14.25,0.25,4
93,109763018,89,54,2.6,16.5,0.25,9
93,109763018,6,41.6,4.8,11.75,-0.5,7
94,109763068,89,54.8,2.6,16.5,0.25,9
94,109763068,6,42.2,4.8,11.75,-0.5,7
94,109763068,219,29.8,7.6,12.75,0.5,5
95,109763118,89,55.8,2.6,16.5,0.25,9
95,109763118,6,42.8,4.8,11.75,-0.5,7
95,109763118,219,30.4,7.6,12.75,0.5,5
96,109763168,89,56.6,2.6,16.5,0.25,10
96,109763168,6,43.4,4.8,11.75,-0.5,7
96,109763168,219,31.4,7.6,13,0,5
97,109763218,89,57.4,2.6,16.5,0.25,9
97,109763218,6,44,4.8,11.75,-0.5,7
97,109763218,219,32,7.6,12.75,0.25,5
98,109763268,89,58.2,2.8,16.25,0.25,9
98,109763268,6,44.6,4.8,11.5,-0.5,7
99,109763318,89,59,2.8,16.25,0.25,10
99,109763318,6,45.2,4.8,11.75,-0.5,6
99,109763318,219,33.2,7.8,13,0.25,5
100,109763369,92,45.4,-5.4,-14.25,0,5
100,109763369,89,59.8,2.8,16.25,0.25,10
100,109763369,6,45.8,4.8,11.75,-0.5,6
100,109763369,219,33.8,7.8,13,0.25,5
101,109763418,92,44.6,-5.2,-14.25,0.25,5
101,109763418,89,60.6,2.8,16.25,0.25,9
101,109763418,6,46.2,4.8,11.75,-0.5,6
101,109763418,219,34.4,7.8,13,0.25,5
102,109763468,92,44,-5.2,-14.25,0.25,5
102,109763468,89,61.4,2.8,16.25,0.25,9
102,109763468,6,46.8,4.6,11.75,-0.5,6
102,109763468,219,35.2,7.8,13,0.25,6
103,109763518,92,43.2,-5.4,-14.25,0,5
103,109763518,89,62.2,3,16.25,0.25,8
103,109763518,6,47.4,4.8,11.75,-0.5,6
103,109763518,219,35.8,7.8,13,0.25,6
104,109763568,92,42.6,-5.4,-14.25,0,5
104,109763568,89,63,3.2,16.25,0.5,8
104,109763568,6,48,4.6,11.75,-0.5,6
104,109763568,219,36.4,7.8,13,0.25,6
